id,name,highway,oneway,defect_class,severity,tiger_reviewed,tiger_cfcc,tiger_name_base,surface,lanes,maxspeed,_street_segments,_street_gap_count
887751607,Glendale Milford Road,secondary,,B,HIGH,no,A31,Glendale Milford,,6,,120,34
887751609,Glendale Milford Road,secondary,,B,HIGH,no,A31,Glendale Milford,,5,,120,34
887751610,Glendale Milford Road,secondary,,B,HIGH,no,A31,Glendale Milford,,7,,120,34
887751611,Glendale Milford Road,secondary,,B,HIGH,no,A31,Glendale Milford,,7,,120,34
887751612,Glendale Milford Road,secondary,,B,HIGH,no,A31,Glendale Milford,,6,35 mph,120,34
887751617,Glendale Milford Road,secondary,,B,HIGH,no,A31,Glendale Milford,,6,35 mph,120,34
887751622,Glendale Milford Road,secondary,,B,HIGH,no,A31,Glendale Milford,,5,35 mph,120,34
887751623,Glendale Milford Road,secondary,,B,HIGH,no,A31,Glendale Milford,,6,35 mph,120,34
887777400,Glendale Milford Road,secondary,,B,HIGH,no,A31,Glendale Milford,,8,,120,34
1150839680,Glendale Milford Road,secondary,yes,B,HIGH,no,A31,Glendale Milford,,2,35 mph,120,34
1150839688,Glendale Milford Road,secondary,yes,B,HIGH,no,A31,Glendale Milford,,2,35 mph,120,34
1150839689,Glendale Milford Road,secondary,yes,B,HIGH,no,A31,Glendale Milford,,2,35 mph,120,34
1304161311,Glendale Milford Road,secondary,,B,HIGH,no,A31,Glendale Milford,,5,35 mph,120,34
1415323024,Glendale Milford Road,secondary,yes,B,HIGH,no,A31,Glendale Milford,,3,,120,34
19062934,East Sharon Road,secondary,,B,HIGH,no,A41,Sharon,asphalt,3,,42,11
27669437,East Sharon Road,secondary,,B,HIGH,no,A41,Sharon,,5,,42,11
27669465,East Sharon Road,secondary,,B,HIGH,no,A41,Sharon,,4,,42,11
27669467,East Sharon Road,secondary,,B,HIGH,no,A41,Sharon,,4,,42,11
27669468,East Sharon Road,secondary,,B,HIGH,no,A41,Sharon,,4,,42,11
52096461,East Sharon Road,secondary,,B,HIGH,no,A41,Sharon,asphalt,3,,42,11
531207361,East Sharon Road,secondary,,B,HIGH,no,A41,Sharon,asphalt,4,,42,11
531658011,East Sharon Road,secondary,,B,HIGH,no,A41,Sharon,,,,42,11
553155472,East Sharon Road,secondary,,B,HIGH,no,A41,Sharon,,4,,42,11
553155474,East Sharon Road,secondary,,B,HIGH,no,A41,Sharon,,5,,42,11
553155476,East Sharon Road,secondary,,B,HIGH,no,A41,Sharon,,5,,42,11
553155482,East Sharon Road,secondary,,B,HIGH,no,A41,Sharon,,5,,42,11
553155484,East Sharon Road,secondary,,B,HIGH,no,A41,Sharon,,4,,42,11
553155485,East Sharon Road,secondary,,B,HIGH,no,A41,Sharon,,5,,42,11
553155490,East Sharon Road,secondary,,B,HIGH,no,A41,Sharon,,5,,42,11
553155491,East Sharon Road,secondary,,B,HIGH,no,A41,Sharon,,4,,42,11
553155492,East Sharon Road,secondary,,B,HIGH,no,A41,Sharon,,5,,42,11
553155499,East Sharon Road,secondary,,B,HIGH,no,A41,Sharon,asphalt,6,,42,11
553155500,East Sharon Road,secondary,,B,HIGH,no,A41,Sharon,,5,,42,11
553155501,East Sharon Road,secondary,,B,HIGH,no,A41,Sharon,asphalt,5,,42,11
553155503,East Sharon Road,secondary,,B,HIGH,no,A41,Sharon,asphalt,5,,42,11
553155504,East Sharon Road,secondary,,B,HIGH,no,A41,Sharon,asphalt,4,,42,11
553155505,East Sharon Road,secondary,,B,HIGH,no,A41,Sharon,asphalt,4,,42,11
553155506,East Sharon Road,secondary,,B,HIGH,no,A41,Sharon,asphalt,5,,42,11
553155509,East Sharon Road,secondary,,B,HIGH,no,A41,Sharon,asphalt,5,,42,11
553155510,East Sharon Road,secondary,,B,HIGH,no,A41,Sharon,asphalt,4,,42,11
553155512,East Sharon Road,secondary,,B,HIGH,no,A41,Sharon,,5,,42,11
553200920,East Sharon Road,secondary,,B,HIGH,no,A41,Sharon,asphalt,4,,42,11
553200921,East Sharon Road,secondary,,B,HIGH,no,A41,Sharon,asphalt,6,,42,11
553200922,East Sharon Road,secondary,,B,HIGH,no,A41,Sharon,asphalt,5,,42,11
553200926,East Sharon Road,secondary,,B,HIGH,no,A41,Sharon,asphalt,3,35 mph,42,11
553200927,East Sharon Road,secondary,,B,HIGH,no,A41,Sharon,asphalt,2,35 mph,42,11
553200928,East Sharon Road,secondary,,B,HIGH,no,A41,Sharon,asphalt,3,35 mph,42,11
553225570,East Sharon Road,secondary,,B,HIGH,no,A41,Sharon,asphalt,3,35 mph,42,11
553225578,East Sharon Road,secondary,,B,HIGH,no,A41,Sharon,asphalt,2,35 mph,42,11
553225579,East Sharon Road,secondary,,B,HIGH,no,A41,Sharon,asphalt,3,,42,11
553225580,East Sharon Road,secondary,,B,HIGH,no,A41,Sharon,,2,,42,11
