id,name,highway,oneway,defect_class,severity,tiger_reviewed,tiger_cfcc,tiger_name_base,surface,lanes,maxspeed
1113546817,Dimmick Road,tertiary,,B,HIGH,no,A41,Dimmick,,2,35 mph
19062784,Dixie Court,residential,,B,HIGH,no,A41,Dixie,,,
52432057,Dixie Court,path,,B,HIGH,no,A41,Dixie,,,
921937911,Dixie Court,residential,,B,HIGH,no,A41,Dixie,,,
921937912,Dixie Court,residential,,B,HIGH,no,A41,Dixie,,,
995631885,Dixie Court,service,,B,HIGH,no,A41,Dixie,,,
995631886,Dixie Court,service,,B,HIGH,no,A41,Dixie,,,
1265842052,Dixie Court,service,,B,HIGH,no,A41,Dixie,,,
18985498,Dorset Drive,residential,,B,HIGH,no,A41,Dorset,,,
19053963,Dorset Drive,residential,,B,HIGH,no,A41,Dorset,,,
19064885,Douglas Street,residential,,B,HIGH,no,A41,Douglas,,,
19064886,Douglas Street,residential,,B,HIGH,no,A41,Douglas,,,
19056379,Dowlin Drive,residential,,B,HIGH,no,A41,Prince,,3,
19062309,Dowlin Drive,residential,,B,HIGH,no,A41,Dowlin,,,
553155494,Dowlin Drive,residential,,B,HIGH,no,A41,Prince,,,
737183231,Dowlin Drive,residential,,B,HIGH,no,A41,Dowlin,,,
84231401,Dues Drive,residential,,B,HIGH,no,A45,Dues,,,
18981220,East Crescentville Road,tertiary,,B,HIGH,no,A41,Crescentville,,6,
31735683,East Crescentville Road,tertiary,,B,HIGH,no,A41,Crescentville,,2,
32031629,East Crescentville Road,tertiary,,B,HIGH,no,A41,Crescentville,,3,
203976657,East Crescentville Road,tertiary,,B,HIGH,no,A41,Crescentville,,3,
203976763,East Crescentville Road,tertiary,,B,HIGH,no,A41,Crescentville,,3,
248869657,East Crescentville Road,tertiary,,B,HIGH,no,A41,Crescentville,,2,
248869660,East Crescentville Road,tertiary,,B,HIGH,no,A41,Crescentville,asphalt,3,
531491719,East Crescentville Road,tertiary,,B,HIGH,no,A41,Crescentville,,5,
531491721,East Crescentville Road,tertiary,,B,HIGH,no,A41,Crescentville,,2,
543087121,East Crescentville Road,tertiary,,B,HIGH,no,A41,Crescentville,,,
543087123,East Crescentville Road,tertiary,,B,HIGH,no,A41,Crescentville,,3,
543087124,East Crescentville Road,tertiary,,B,HIGH,no,A41,Crescentville,,3,
543087127,East Crescentville Road,tertiary,,B,HIGH,no,A41,Crescentville,,,
543087137,East Crescentville Road,tertiary,,B,HIGH,no,A41,Crescentville,,3,
543087140,East Crescentville Road,tertiary,,B,HIGH,no,A41,Crescentville,,4,
543087143,East Crescentville Road,tertiary,,B,HIGH,no,A41,Crescentville,,,
543087144,East Crescentville Road,tertiary,,B,HIGH,no,A41,Crescentville,,3,
543087148,East Crescentville Road,tertiary,,B,HIGH,no,A41,Crescentville,,3,
543087150,East Crescentville Road,tertiary,,B,HIGH,no,A41,Crescentville,,3,
543087151,East Crescentville Road,tertiary,,B,HIGH,no,A41,Crescentville,,2,
543087153,East Crescentville Road,tertiary,,B,HIGH,no,A41,Crescentville,,3,
543087154,East Crescentville Road,tertiary,,B,HIGH,no,A41,Crescentville,,3,
543087155,East Crescentville Road,tertiary,,B,HIGH,no,A41,Crescentville,,3,
543087157,East Crescentville Road,tertiary,,B,HIGH,no,A41,Crescentville,,2,
543087158,East Crescentville Road,tertiary,,B,HIGH,no,A41,Crescentville,,3,
543087159,East Crescentville Road,tertiary,,B,HIGH,no,A41,Crescentville,,2,
543087162,East Crescentville Road,tertiary,,B,HIGH,no,A41,Crescentville,,3,
543087163,East Crescentville Road,tertiary,,B,HIGH,no,A41,Crescentville,,2,
543087174,East Crescentville Road,tertiary,,B,HIGH,no,A41,Crescentville,asphalt,3,
543087176,East Crescentville Road,tertiary,,B,HIGH,no,A41,Crescentville,,2,
543087177,East Crescentville Road,tertiary,,B,HIGH,no,A41,Crescentville,,3,
543087178,East Crescentville Road,tertiary,,B,HIGH,no,A41,Crescentville,,5,
543087180,East Crescentville Road,tertiary,,B,HIGH,no,A41,Crescentville,,6,
655265794,East Crescentville Road,tertiary,,B,HIGH,no,A41,Crescentville,,2,
747195774,East Crescentville Road,tertiary,,B,HIGH,no,A41,Crescentville,,,
856317971,East Crescentville Road,tertiary,,B,HIGH,no,A41,Crescentville,,3,
856317972,East Crescentville Road,tertiary,,B,HIGH,no,A41,Crescentville,,3,
19057564,East Fountain Avenue,residential,no,B,HIGH,no,A41,,asphalt,,
19065402,East Fountain Avenue,residential,no,B,HIGH,no,A41,Fountain,,,
19071762,East Leslie Avenue,residential,,B,HIGH,no,A41,Leslie,,,
844945969,East Leslie Avenue,service,,B,HIGH,no,A41,Leslie,,,
19062934,East Sharon Road,secondary,,B,HIGH,no,A41,Sharon,asphalt,3,
27669437,East Sharon Road,secondary,,B,HIGH,no,A41,Sharon,,5,
27669465,East Sharon Road,secondary,,B,HIGH,no,A41,Sharon,,4,
27669467,East Sharon Road,secondary,,B,HIGH,no,A41,Sharon,,4,
27669468,East Sharon Road,secondary,,B,HIGH,no,A41,Sharon,,4,
52096461,East Sharon Road,secondary,,B,HIGH,no,A41,Sharon,asphalt,3,
531207361,East Sharon Road,secondary,,B,HIGH,no,A41,Sharon,asphalt,4,
531658011,East Sharon Road,secondary,,B,HIGH,no,A41,Sharon,,,
553155472,East Sharon Road,secondary,,B,HIGH,no,A41,Sharon,,4,
553155474,East Sharon Road,secondary,,B,HIGH,no,A41,Sharon,,5,
553155476,East Sharon Road,secondary,,B,HIGH,no,A41,Sharon,,5,
553155482,East Sharon Road,secondary,,B,HIGH,no,A41,Sharon,,5,
553155484,East Sharon Road,secondary,,B,HIGH,no,A41,Sharon,,4,
553155485,East Sharon Road,secondary,,B,HIGH,no,A41,Sharon,,5,
553155490,East Sharon Road,secondary,,B,HIGH,no,A41,Sharon,,5,
553155491,East Sharon Road,secondary,,B,HIGH,no,A41,Sharon,,4,
553155492,East Sharon Road,secondary,,B,HIGH,no,A41,Sharon,,5,
553155499,East Sharon Road,secondary,,B,HIGH,no,A41,Sharon,asphalt,6,
553155500,East Sharon Road,secondary,,B,HIGH,no,A41,Sharon,,5,
553155501,East Sharon Road,secondary,,B,HIGH,no,A41,Sharon,asphalt,5,
553155503,East Sharon Road,secondary,,B,HIGH,no,A41,Sharon,asphalt,5,
553155504,East Sharon Road,secondary,,B,HIGH,no,A41,Sharon,asphalt,4,
553155505,East Sharon Road,secondary,,B,HIGH,no,A41,Sharon,asphalt,4,
553155506,East Sharon Road,secondary,,B,HIGH,no,A41,Sharon,asphalt,5,
553155509,East Sharon Road,secondary,,B,HIGH,no,A41,Sharon,asphalt,5,
553155510,East Sharon Road,secondary,,B,HIGH,no,A41,Sharon,asphalt,4,
553155512,East Sharon Road,secondary,,B,HIGH,no,A41,Sharon,,5,
553200920,East Sharon Road,secondary,,B,HIGH,no,A41,Sharon,asphalt,4,
553200921,East Sharon Road,secondary,,B,HIGH,no,A41,Sharon,asphalt,6,
553200922,East Sharon Road,secondary,,B,HIGH,no,A41,Sharon,asphalt,5,
553200926,East Sharon Road,secondary,,B,HIGH,no,A41,Sharon,asphalt,3,35 mph
553200927,East Sharon Road,secondary,,B,HIGH,no,A41,Sharon,asphalt,2,35 mph
553200928,East Sharon Road,secondary,,B,HIGH,no,A41,Sharon,asphalt,3,35 mph
553225570,East Sharon Road,secondary,,B,HIGH,no,A41,Sharon,asphalt,3,35 mph
553225578,East Sharon Road,secondary,,B,HIGH,no,A41,Sharon,asphalt,2,35 mph
553225579,East Sharon Road,secondary,,B,HIGH,no,A41,Sharon,asphalt,3,
553225580,East Sharon Road,secondary,,B,HIGH,no,A41,Sharon,,2,
1037961610,East Sharon Road,secondary,,B,HIGH,no,A41,Sharon,,,
1037961611,East Sharon Road,secondary,,B,HIGH,no,A41,Sharon,,,
1147495719,East Sharon Road,secondary,,B,HIGH,no,A41,Sharon,,5,
1372284738,East Sharon Road,secondary,,B,HIGH,no,A41,Sharon,asphalt,3,
1420151543,East Sharon Road,secondary,,B,HIGH,no,A41,Sharon,asphalt,3,35 mph
19053142,Evendale Drive,residential,,B,HIGH,no,A41,Evendale,,,
19053144,Evendale Drive,residential,,B,HIGH,no,A41,Evendale,,,
52432845,Evendale Drive,tertiary,,B,HIGH,no,A41,Evendale,,,
81465691,Evendale Drive,tertiary,,B,HIGH,no,A63,,,3,
553148254,Evendale Drive,tertiary,,B,HIGH,no,A63,,,3,
887751603,Evendale Drive,tertiary,,B,HIGH,no,A63,,,2,
921637535,Evendale Drive,tertiary,,B,HIGH,no,A41,Evendale,,,
19064059,Evergreen Circle,residential,,B,HIGH,no,A41,Evergreen,,,
19064063,Evergreen Circle,residential,,B,HIGH,no,A41,Evergreen,,,
19064064,Evergreen Circle,residential,,B,HIGH,no,A41,Evergreen,,,
531207187,Executive Park Drive,residential,,B,HIGH,no,A41,Executive Park,,,
18986909,Fairview Avenue,residential,,B,HIGH,no,A41,Fairview,,,
203976775,Fairview Avenue,residential,,B,HIGH,no,A41,Fairview,,,
188983368,Fields Ertel Road,secondary,,B,HIGH,no,A41,Fields Ertel,,4,
531207285,Fields Ertel Road,secondary,,B,HIGH,no,A41,Fields Ertel,,,
531207286,Fields Ertel Road,secondary,,B,HIGH,no,A41,Fields Ertel,,3,
531207287,Fields Ertel Road,secondary,,B,HIGH,no,A41,Fields Ertel,,4,
531207288,Fields Ertel Road,secondary,,B,HIGH,no,A41,Fields Ertel,,5,
19069076,Forest Avenue,service,,B,HIGH,no,A41,Forest,,,
19069101,Forest Avenue,residential,,B,HIGH,no,A41,Forest,asphalt,,
1303166885,Forest Avenue,residential,,B,HIGH,no,A41,Forest,,,
19055592,Forest Place,residential,,B,HIGH,no,A41,Forest,asphalt,,
19060934,Fox Hollow Drive,residential,,B,HIGH,no,A41,Fox Hollow,,,
19060935,Fox Hollow Drive,residential,,B,HIGH,no,A41,Fox Hollow,,,
19070424,Freightliner Drive,service,,B,HIGH,no,A41,Freightliner,,,
1418486591,Freightliner Drive,service,,B,HIGH,no,A41,Freightliner,,,
18987304,Front Avenue,residential,,B,HIGH,no,A41,Front,,,
136160313,Front Avenue,residential,,B,HIGH,no,A41,Front,,,
18982676,Gano Road,residential,,B,HIGH,no,A41,Gano,,3,
18982677,Gano Road,residential,,B,HIGH,no,A41,Gano,,,25 mph
543087110,Gano Road,residential,no,B,HIGH,no,A41,Gano,asphalt,2,25 mph
543087126,Gano Road,residential,,B,HIGH,no,A41,Gano,,3,
856321172,Gano Road,residential,,B,HIGH,no,A41,Gano,,,25 mph
856321173,Gano Road,residential,,B,HIGH,no,A41,Gano,,,25 mph
19063320,Gateclub Drive,residential,,B,HIGH,no,A41,Gateclub,,,
33860462,Gateclub Drive,residential,,B,HIGH,no,A41,Gateclub,,,
112260559,Giverny Boulevard,residential,,B,HIGH,no,A41,Giverny,,,
19064509,Glendale Avenue,residential,,B,HIGH,no,A41,Glendale,asphalt,,
19064510,Glendale Avenue,residential,,B,HIGH,no,A41,Glendale,asphalt,,
1391960584,Glendale Avenue,residential,,B,HIGH,no,A41,Glendale,asphalt,,
1391960585,Glendale Avenue,residential,,B,HIGH,no,A41,Glendale,asphalt,,
19063562,Glendale Milford Road,secondary,,B,HIGH,no,A31,Glendale Milford,,4,35 mph
27669425,Glendale Milford Road,secondary,,B,HIGH,no,A31,Glendale Milford,,5,35 mph
27669426,Glendale Milford Road,secondary,,B,HIGH,no,A31,Glendale Milford,,5,
28162292,Glendale Milford Road,secondary,,B,HIGH,no,A31,Glendale Milford,,5,
28162293,Glendale Milford Road,secondary,,B,HIGH,no,A31,Glendale Milford,,6,
33655264,Glendale Milford Road,secondary,yes,B,HIGH,no,A31,Glendale Milford,,2,
33655265,Glendale Milford Road,secondary,yes,B,HIGH,no,A31,Glendale Milford,,3,
33655286,Glendale Milford Road,secondary,yes,B,HIGH,no,A31,Glendale Milford,,2,
33655297,Glendale Milford Road,secondary,yes,B,HIGH,no,A31,Glendale Milford,,2,
41935299,Glendale Milford Road,secondary,yes,B,HIGH,no,A31,Glendale Milford,,1,35 mph
79248283,Glendale Milford Road,secondary,yes,B,HIGH,no,A31,Glendale Milford,,2,
79248287,Glendale Milford Road,secondary,yes,B,HIGH,no,A31,Glendale Milford,,2,
372671723,Glendale Milford Road,secondary,,B,HIGH,no,A31,Glendale Milford,,3,35 mph
549116827,Glendale Milford Road,secondary,,B,HIGH,no,A31,Glendale Milford,,3,35 mph
549116830,Glendale Milford Road,secondary,,B,HIGH,no,A31,Glendale Milford,,,35 mph
549116833,Glendale Milford Road,secondary,,B,HIGH,no,A31,Glendale Milford,,,35 mph
549116834,Glendale Milford Road,secondary,,B,HIGH,no,A31,Glendale Milford,,3,35 mph
549116836,Glendale Milford Road,secondary,yes,B,HIGH,no,A31,Glendale Milford,,2,35 mph
549116837,Glendale Milford Road,secondary,yes,B,HIGH,no,A31,Glendale Milford,,1,35 mph
549116838,Glendale Milford Road,secondary,yes,B,HIGH,no,A31,Glendale Milford,,2,35 mph
549116839,Glendale Milford Road,secondary,yes,B,HIGH,no,A31,Glendale Milford,,3,35 mph
549116840,Glendale Milford Road,secondary,yes,B,HIGH,no,A31,Glendale Milford,,3,35 mph
549116841,Glendale Milford Road,secondary,yes,B,HIGH,no,A31,Glendale Milford,,2,35 mph
549116842,Glendale Milford Road,secondary,yes,B,HIGH,no,A31,Glendale Milford,,3,35 mph
549116843,Glendale Milford Road,secondary,yes,B,HIGH,no,A31,Glendale Milford,,2,35 mph
549116853,Glendale Milford Road,secondary,yes,B,HIGH,no,A31,Glendale Milford,,2,35 mph
549116862,Glendale Milford Road,secondary,yes,B,HIGH,no,A31,Glendale Milford,,2,35 mph
549116863,Glendale Milford Road,secondary,yes,B,HIGH,no,A31,Glendale Milford,,2,35 mph
549116868,Glendale Milford Road,secondary,yes,B,HIGH,no,A31,Glendale Milford,,3,35 mph
549116877,Glendale Milford Road,secondary,yes,B,HIGH,no,A31,Glendale Milford,,2,35 mph
553002807,Glendale Milford Road,secondary,,B,HIGH,no,A31,Glendale Milford,,3,35 mph
553002808,Glendale Milford Road,secondary,,B,HIGH,no,A31,Glendale Milford,,,35 mph
553002809,Glendale Milford Road,secondary,,B,HIGH,no,A31,Glendale Milford,,3,35 mph
553002810,Glendale Milford Road,secondary,,B,HIGH,no,A31,Glendale Milford,,3,35 mph
553002811,Glendale Milford Road,secondary,,B,HIGH,no,A31,Glendale Milford,,2,35 mph
553002812,Glendale Milford Road,secondary,,B,HIGH,no,A31,Glendale Milford,,3,35 mph
553002813,Glendale Milford Road,secondary,,B,HIGH,no,A31,Glendale Milford,,3,35 mph
553002814,Glendale Milford Road,secondary,,B,HIGH,no,A31,Glendale Milford,,3,35 mph
553002822,Glendale Milford Road,secondary,,B,HIGH,no,A31,Glendale Milford,,3,35 mph
553002823,Glendale Milford Road,secondary,,B,HIGH,no,A31,Glendale Milford,,3,35 mph
553002825,Glendale Milford Road,secondary,,B,HIGH,no,A31,Glendale Milford,,3,35 mph
553002838,Glendale Milford Road,secondary,yes,B,HIGH,no,A31,Glendale Milford,,2,35 mph
553002843,Glendale Milford Road,secondary,yes,B,HIGH,no,A31,Glendale Milford,,2,35 mph
553002847,Glendale Milford Road,secondary,yes,B,HIGH,no,A31,Glendale Milford,,2,35 mph
553002850,Glendale Milford Road,secondary,yes,B,HIGH,no,A31,Glendale Milford,,1,35 mph
553002852,Glendale Milford Road,secondary,yes,B,HIGH,no,A31,Glendale Milford,,3,35 mph
553002857,Glendale Milford Road,secondary,,B,HIGH,no,A31,Glendale Milford,,5,35 mph
553002862,Glendale Milford Road,secondary,,B,HIGH,no,A31,Glendale Milford,,5,35 mph
553002863,Glendale Milford Road,secondary,,B,HIGH,no,A31,Glendale Milford,,6,35 mph
553002864,Glendale Milford Road,secondary,,B,HIGH,no,A31,Glendale Milford,,6,35 mph
553002887,Glendale Milford Road,secondary,,B,HIGH,no,A31,Glendale Milford,,5,
553002890,Glendale Milford Road,secondary,,B,HIGH,no,A31,Glendale Milford,,5,
553002891,Glendale Milford Road,secondary,,B,HIGH,no,A31,Glendale Milford,,6,
553148241,Glendale Milford Road,secondary,,B,HIGH,no,A31,Glendale Milford,,4,
553148242,Glendale Milford Road,secondary,yes,B,HIGH,no,A31,Glendale Milford,,2,
553148243,Glendale Milford Road,secondary,yes,B,HIGH,no,A31,Glendale Milford,,2,
553148244,Glendale Milford Road,secondary,yes,B,HIGH,no,A31,Glendale Milford,,2,
553148245,Glendale Milford Road,secondary,yes,B,HIGH,no,A31,Glendale Milford,,2,
553148246,Glendale Milford Road,secondary,yes,B,HIGH,no,A31,Glendale Milford,,2,
553148247,Glendale Milford Road,secondary,yes,B,HIGH,no,A31,Glendale Milford,,2,
553148248,Glendale Milford Road,secondary,yes,B,HIGH,no,A31,Glendale Milford,,3,
553148250,Glendale Milford Road,secondary,yes,B,HIGH,no,A31,Glendale Milford,,2,
553148251,Glendale Milford Road,secondary,,B,HIGH,no,A31,Glendale Milford,,6,
553148252,Glendale Milford Road,secondary,,B,HIGH,no,A31,Glendale Milford,,7,
553148320,Glendale Milford Road,secondary,,B,HIGH,no,A31,Glendale Milford,,7,
553225449,Glendale Milford Road,secondary,,B,HIGH,no,A31,Glendale Milford,,5,35 mph
553225451,Glendale Milford Road,secondary,,B,HIGH,no,A31,Glendale Milford,,6,35 mph
553225452,Glendale Milford Road,secondary,,B,HIGH,no,A31,Glendale Milford,,6,35 mph
553225453,Glendale Milford Road,secondary,,B,HIGH,no,A31,Glendale Milford,,5,35 mph
553225454,Glendale Milford Road,secondary,yes,B,HIGH,no,A31,Glendale Milford,,2,35 mph
553225455,Glendale Milford Road,secondary,yes,B,HIGH,no,A31,Glendale Milford,,2,35 mph
553225465,Glendale Milford Road,secondary,,B,HIGH,no,A31,Glendale Milford,,5,35 mph
553225466,Glendale Milford Road,secondary,yes,B,HIGH,no,A31,Glendale Milford,,2,35 mph
553225467,Glendale Milford Road,secondary,yes,B,HIGH,no,A31,Glendale Milford,,2,35 mph
553225472,Glendale Milford Road,secondary,,B,HIGH,no,A31,Glendale Milford,,5,35 mph
553225478,Glendale Milford Road,secondary,yes,B,HIGH,no,A31,Glendale Milford,,2,35 mph
553225480,Glendale Milford Road,secondary,yes,B,HIGH,no,A31,Glendale Milford,,2,35 mph
553225483,Glendale Milford Road,secondary,,B,HIGH,no,A31,Glendale Milford,,5,35 mph
553225484,Glendale Milford Road,secondary,,B,HIGH,no,A31,Glendale Milford,,5,35 mph
553225485,Glendale Milford Road,secondary,,B,HIGH,no,A31,Glendale Milford,,5,35 mph
553225490,Glendale Milford Road,secondary,yes,B,HIGH,no,A31,Glendale Milford,,2,35 mph
553225491,Glendale Milford Road,secondary,yes,B,HIGH,no,A31,Glendale Milford,,2,35 mph
553225493,Glendale Milford Road,secondary,,B,HIGH,no,A31,Glendale Milford,,5,35 mph
553225494,Glendale Milford Road,secondary,,B,HIGH,no,A31,Glendale Milford,,4,35 mph
553225495,Glendale Milford Road,secondary,,B,HIGH,no,A31,Glendale Milford,,5,35 mph
553225498,Glendale Milford Road,secondary,,B,HIGH,no,A31,Glendale Milford,,5,35 mph
553225499,Glendale Milford Road,secondary,,B,HIGH,no,A31,Glendale Milford,,6,35 mph
553378390,Glendale Milford Road,secondary,,B,HIGH,no,A31,Glendale Milford,,6,35 mph
553378394,Glendale Milford Road,secondary,,B,HIGH,no,A31,Glendale Milford,,8,
553378397,Glendale Milford Road,secondary,,B,HIGH,no,A31,Glendale Milford,,7,35 mph
553378398,Glendale Milford Road,secondary,,B,HIGH,no,A31,Glendale Milford,,4,35 mph
553378399,Glendale Milford Road,secondary,,B,HIGH,no,A31,Glendale Milford,,5,35 mph
553378400,Glendale Milford Road,secondary,,B,HIGH,no,A31,Glendale Milford,,7,35 mph
553378403,Glendale Milford Road,secondary,,B,HIGH,no,A31,Glendale Milford,,6,35 mph
553378404,Glendale Milford Road,secondary,,B,HIGH,no,A31,Glendale Milford,,7,35 mph
553378410,Glendale Milford Road,secondary,,B,HIGH,no,A31,Glendale Milford,,5,35 mph
553378411,Glendale Milford Road,secondary,yes,B,HIGH,no,A31,Glendale Milford,,2,35 mph
553378412,Glendale Milford Road,secondary,yes,B,HIGH,no,A31,Glendale Milford,,2,35 mph
553378559,Glendale Milford Road,secondary,,B,HIGH,no,A31,Glendale Milford,,7,
705294795,Glendale Milford Road,secondary,,B,HIGH,no,A31,Glendale Milford,,,35 mph
753108627,Glendale Milford Road,secondary,yes,B,HIGH,no,A31,Glendale Milford,,2,35 mph
753108628,Glendale Milford Road,secondary,yes,B,HIGH,no,A31,Glendale Milford,,2,35 mph
762784443,Glendale Milford Road,secondary,,B,HIGH,no,A31,Glendale Milford,,,35 mph
762784444,Glendale Milford Road,secondary,,B,HIGH,no,A31,Glendale Milford,,,35 mph
887751604,Glendale Milford Road,secondary,,B,HIGH,no,A31,Glendale Milford,,8,
887751605,Glendale Milford Road,secondary,,B,HIGH,no,A31,Glendale Milford,,7,
887751607,Glendale Milford Road,secondary,,B,HIGH,no,A31,Glendale Milford,,6,
887751609,Glendale Milford Road,secondary,,B,HIGH,no,A31,Glendale Milford,,5,
887751610,Glendale Milford Road,secondary,,B,HIGH,no,A31,Glendale Milford,,7,
887751611,Glendale Milford Road,secondary,,B,HIGH,no,A31,Glendale Milford,,7,
887751612,Glendale Milford Road,secondary,,B,HIGH,no,A31,Glendale Milford,,6,35 mph
887751617,Glendale Milford Road,secondary,,B,HIGH,no,A31,Glendale Milford,,6,35 mph
887751622,Glendale Milford Road,secondary,,B,HIGH,no,A31,Glendale Milford,,5,35 mph
887751623,Glendale Milford Road,secondary,,B,HIGH,no,A31,Glendale Milford,,6,35 mph
887777400,Glendale Milford Road,secondary,,B,HIGH,no,A31,Glendale Milford,,8,
1150839680,Glendale Milford Road,secondary,yes,B,HIGH,no,A31,Glendale Milford,,2,35 mph
1150839688,Glendale Milford Road,secondary,yes,B,HIGH,no,A31,Glendale Milford,,2,35 mph
1150839689,Glendale Milford Road,secondary,yes,B,HIGH,no,A31,Glendale Milford,,2,35 mph
1304161311,Glendale Milford Road,secondary,,B,HIGH,no,A31,Glendale Milford,,5,35 mph
1415323024,Glendale Milford Road,secondary,yes,B,HIGH,no,A31,Glendale Milford,,3,
19058898,Glendale Road,residential,,B,HIGH,no,A41,Glendale,,3,
553225492,Glendale Road,residential,,B,HIGH,no,A41,Glendale,,,
1504497427,Glendale Road,residential,,B,HIGH,no,A41,Glendale,,,
19054562,Grandview Avenue,residential,,B,HIGH,no,A41,Grandview,,,
19054565,Grandview Avenue,residential,,B,HIGH,no,A41,Grandview,,,
19059592,Greenville Avenue,residential,,B,HIGH,no,A41,Greenville,,,
747496739,Greenville Avenue,residential,,B,HIGH,no,A41,Greenville,asphalt,,
19056079,Grove Road,tertiary,,B,HIGH,no,A41,Grove,,3,
553432552,Grove Road,tertiary,,B,HIGH,no,A41,Grove,,3,
553432553,Grove Road,tertiary,,B,HIGH,no,A41,Grove,,4,
553432555,Grove Road,tertiary,,B,HIGH,no,A41,Grove,,,
553432557,Grove Road,tertiary,,B,HIGH,no,A41,Grove,,3,
553432558,Grove Road,tertiary,,B,HIGH,no,A41,Grove,,,
553432559,Grove Road,tertiary,,B,HIGH,no,A41,Grove,,3,
553432560,Grove Road,tertiary,,B,HIGH,no,A41,Grove,,,
19058276,Hauck Road,residential,,B,HIGH,no,A41,Hauck,,,35 mph
531207199,Hauck Road,residential,,B,HIGH,no,A41,Hauck,,4,
531207200,Hauck Road,residential,,B,HIGH,no,A41,Hauck,,3,
531207201,Hauck Road,residential,,B,HIGH,no,A41,Hauck,,3,
531207202,Hauck Road,residential,,B,HIGH,no,A41,Hauck,,4,
531207203,Hauck Road,residential,,B,HIGH,no,A41,Hauck,,,
921637537,Hauck Road,residential,,B,HIGH,no,A41,Hauck,,,
19066166,Hetherington Lane,residential,,B,HIGH,no,A41,Hetherington,asphalt,,
19060493,Highbanks Drive,service,,B,HIGH,no,A41,Highbanks,,3,
531887095,Highbanks Drive,service,,B,HIGH,no,A41,Highbanks,,3,
739434919,Highbanks Drive,service,,B,HIGH,no,A41,Highbanks,,,
19053724,Highway Drive,residential,,B,HIGH,no,A41,Highway,,,
1167426228,Highway Drive,residential,,B,HIGH,no,A41,Highway,paved,,
1408546844,Highway Drive,residential,,B,HIGH,no,A41,Highway,,,
19055445,Indeco Drive,residential,,B,HIGH,no,A41,Indeco,,,
19055447,Indeco Drive,residential,,B,HIGH,no,A41,Indeco,,,
18984422,International Boulevard,tertiary,,B,HIGH,no,A41,International,,3,
543072288,International Boulevard,tertiary,,B,HIGH,no,A41,International,,,
543087161,International Boulevard,tertiary,,B,HIGH,no,A41,International,,3,
1362664910,Island Grove Drive,service,,B,HIGH,no,A41,Buckeye Falls,paved,,
1447995755,Island Grove Drive,service,,B,HIGH,no,A41,Buckeye Falls,paved,,
19061888,Jake Sweeney Place,residential,,B,HIGH,no,A41,McGillard,asphalt,3,35 mph
531746374,Jake Sweeney Place,residential,,B,HIGH,no,A41,McGillard,asphalt,,35 mph
544231775,Kemper Commons Circle,residential,,B,HIGH,no,A41,Kemper Commons,asphalt,4,
660503348,Kemper Commons Circle,residential,,B,HIGH,no,A41,Kemper Commons,,,
730051975,Kemper Commons Circle,residential,,B,HIGH,no,A41,Kemper Commons,asphalt,4,
19052762,Kingsport Drive,residential,,B,HIGH,no,A41,Kingsport,,,
19052765,Kingsport Drive,residential,,B,HIGH,no,A41,Kingsport,,,
549116857,Lake Forest Drive,residential,,B,HIGH,no,A41,Lake Forest,,,
1162425976,Lake Forest Drive,residential,,B,HIGH,no,A41,Lake Forest,,,
19071361,Lawnview Avenue,residential,,B,HIGH,no,A41,Lawnview,asphalt,3,
531746339,Lawnview Avenue,residential,,B,HIGH,no,A41,Lawnview,asphalt,2,
19067186,Leggett Street,residential,,B,HIGH,no,A41,Leggett,,,
239955702,Leggett Street,residential,,B,HIGH,no,A41,Leggett,,,
921937914,Leggett Street,residential,,B,HIGH,no,A41,Leggett,,,
19061186,Linden Avenue,service,,B,HIGH,no,A41,Linden,,,
80213988,Linden Avenue,residential,,B,HIGH,no,A41,Linden,,,
1062198166,Linden Avenue,service,,B,HIGH,no,A41,Linden,,,
19071669,Linden Boulevard,residential,,B,HIGH,no,A41,Linden,asphalt,,
1391960648,Linden Boulevard,residential,,B,HIGH,no,A41,Linden,asphalt,,
19057987,Lippelman Road,residential,,B,HIGH,no,A41,Lippelman,,,
303447582,Lippelman Road,residential,,B,HIGH,no,A41,Greenwood,asphalt,3,
531487321,Lippelman Road,residential,,B,HIGH,no,A41,Lippelman,,3,
553200986,Lippelman Road,residential,,B,HIGH,no,A41,Greenwood,asphalt,3,
1202733569,Lippelman Road,residential,,B,HIGH,no,A41,Lippelman,,,
1202733570,Lippelman Road,residential,,B,HIGH,no,A41,Lippelman,,,
19053897,Little Creek Lane,residential,,B,HIGH,no,A41,Little Creek,asphalt,,
19053900,Little Creek Lane,residential,,B,HIGH,no,A41,Little Creek,asphalt,,
36951626,Little Creek Lane,residential,,B,HIGH,no,A41,Little Creek,asphalt,,
36951628,Little Creek Lane,service,,B,HIGH,no,A41,Little Creek,asphalt,,
19061476,Londonderry Drive,residential,,B,HIGH,no,A41,Londonderry,,,
19061478,Londonderry Drive,residential,,B,HIGH,no,A41,Londonderry,,,
19055387,Lord Alfred Court,residential,,B,HIGH,no,A41,Lord Alfred,,,
112289308,Lord Alfred Court,residential,,B,HIGH,no,A41,Lord Alfred,,,
19051992,Magee Avenue,residential,,B,HIGH,no,A41,Magee,,,
19051994,Magee Avenue,residential,,B,HIGH,no,A41,Magee,,,
19066569,Main Street,unclassified,,B,HIGH,no,A41,Main,,,
